"","SERIALNO","puma_id","SYNTHETIC_HID","place_id","longitude","latitude","AGEGRP","HRSWRK","IMMSTAT","INCTAX","MODE","OCC","POB","RELIGION","SEX","SYNTHETIC_PID","AGEGRP_marg","fsa","ctHH_tertile","ctHHIncome","ID","quest","regio","s2","s3","q21","ctDensity_","ctedu","edu4","foreignBorn","language","employed","nKIDS","HHincomeIMP","nTrust","nPerception","G_scReach","G_scRange","G_scDiversity","N_scReach","N_scRange","N_scDiversity","gTrust","nLocusControl","nHHTie","nNeighbTie","nBeyondTie","nTie","nAlterFemale","sdAlterEdu","nAlterExercise","nAlterSmoke","nAlterSmokeHH"
"2700",114000,462,"4620700.01-123",4620700.01,-73.6304744607833,45.7027270838913,10,4,2,6000,2,1,1,3,1,"4620700.01-123-289","AGEGRP-9-Inf",50,1,41.042,1434,3463,6,4,2,2,22.4291323053249,0.799319727891156,2,0,0,1,0,3,1,0.800000011920929,93,53,5,0,0,0,0,4,0,1,2,3,2,0,2,0,0
"2701",108935,462,"4620700.01-126",4620700.01,-73.6293991057113,45.6946605863068,9,4,2,0,2,1,1,2,2,"4620700.01-126-295","AGEGRP-9-Inf",65,2,56.25,1659,4107,6,4,2,1,7.83399752339855,0.722222222222222,3,1,2,0,1,4,1,0.600000023841858,68,0,1,68,0,1,1,4,2,0,0,2,0,0.70710676908493,2,0,0
"2702",108935,462,"4620700.01-126",4620700.01,-73.6293991057113,45.6946605863068,9,3,2,10000,2,1,1,2,1,"4620700.01-126-299","AGEGRP-9-Inf",122,2,75.556,139,348,16,3,2,1,13.9565013869319,0.738364779874214,3,0,0,1,0,3,2,0.800000011920929,93,53,6,52,0,1,0,4,0,0,3,3,2,0.577350258827209,3,0,0
"2703",18418,462,"4620700.01-127",4620700.01,-73.6263558345463,45.696813614416,12,5,3,62000,2,1,2,9,2,"4620700.01-127-300","AGEGRP-9-Inf",43,1,36.207,1628,4017,6,5,1,4,17.9161194513356,0.632183908045977,0,0,0,0,3,1,-1,0,93,0,1,0,0,0,0,4,0,0,0,0,0,NA,0,0,0
"2704",18418,462,"4620700.01-127",4620700.01,-73.6263558345463,45.696813614416,11,0,2,14000,9,9,1,9,1,"4620700.01-127-301","AGEGRP-9-Inf",140,1,41.456,893,2093,14,3,1,1,13.510686047082,0.48375,0,0,0,1,3,2,1,1.39999997615814,77,25,4,67,15,2,1,4,1,1,1,3,2,0.577350258827209,2,1,0
"2705",83208,462,"4620700.01-128",4620700.01,-73.6312377496916,45.6941908896096,12,0,3,0,9,9,5,2,2,"4620700.01-128-303","AGEGRP-9-Inf",143,1,38.161,1052,2490,16,5,1,5,5.31777187367022,0.434272300469484,1,0,0,0,3,1,1,1,93,59,7,55,21,4,1,4,0,1,1,2,1,0,1,0,0
"2706",82062,462,"4620700.01-129",4620700.01,-73.6313776452178,45.6933929055177,12,0,3,1,9,9,5,2,1,"4620700.01-129-305","AGEGRP-9-Inf",59,1,35.319,5,13,6,3,2,1,19.7714727853169,0.477495107632094,2,0,0,1,2,4,1,-0.400000005960464,93,58,2,35,0,1,0,4,0,1,2,3,1,0.577350258827209,2,0,0
"2707",35809,462,"4620700.01-130",4620700.01,-73.6235510536044,45.7002714635928,9,0,3,888888,9,9,5,6,2,"4620700.01-130-306","AGEGRP-9-Inf",47,0,22.247,2282,8148,6,5,1,2,24.9246856182994,0.691078561917443,3,1,0,0,0,2,1,0.200000002980232,93,33,5,93,0,1,1,4,0,3,0,3,2,1.73205077648163,3,0,0
"2708",22151,462,"4620700.01-131",4620700.01,-73.622568882965,45.6997641003053,9,0,2,0,9,9,1,2,1,"4620700.01-131-309","AGEGRP-9-Inf",16,1,36.212,795,1856,6,5,2,1,24.2421474084549,0.679611650485437,0,0,0,0,2,4,-2,-1,93,26,2,93,0,1,0,4,1,2,0,3,2,0,2,0,0
"2709",51642,462,"4620700.01-133",4620700.01,-73.6330712036894,45.6950074625921,11,0,2,14000,9,9,1,2,2,"4620700.01-133-313","AGEGRP-9-Inf",34,0,31.944,1372,3294,6,2,2,2,24.3406583533747,0.690821256038647,2,0,1,1,0,2,1,1,93,59,7,40,0,1,1,4,0,0,3,3,2,0.577350258827209,2,1,0
"2710",51642,462,"4620700.01-133",4620700.01,-73.6330712036894,45.6950074625921,11,3,2,7000,2,1,1,2,1,"4620700.01-133-314","AGEGRP-9-Inf",18,0,30.938,1903,4744,6,2,1,1,18.2648526048653,0.341666666666667,NA,NA,NA,NA,2,3,1,1.60000002384186,67,27,2,0,0,0,0,4,0,0,0,0,0,NA,0,0,0
"2711",125876,462,"4620700.01-134",4620700.01,-73.6300823170742,45.6992081506511,9,4,3,1000,6,9,5,2,1,"4620700.01-134-315","AGEGRP-9-Inf",128,2,93.462,2642,13063,16,6,2,5,14.2746145500479,0.781052631578947,3,1,1,0,2,3,1,1,77,43,6,34,0,1,0,4,0,0,0,0,0,NA,0,0,0
"2712",77592,462,"4620700.01-135",4620700.01,-73.6320677847416,45.6936491597933,11,0,2,3000,9,9,1,2,2,"4620700.01-135-316","AGEGRP-9-Inf",25,1,50,1371,3290,6,1,2,2,24.1718435610066,0.821678321678322,1,0,1,1,0,1,1,0.800000011920929,93,53,6,60,0,1,1,4,0,0,3,3,2,0,2,0,0
"2713",77592,462,"4620700.01-135",4620700.01,-73.6320677847416,45.6936491597933,11,0,2,1,9,9,1,2,1,"4620700.01-135-317","AGEGRP-9-Inf",50,1,41.042,2505,11098,6,5,2,4,22.4291323053249,0.799319727891156,3,0,1,1,1,5,1,1.39999997615814,93,59,9,60,0,1,1,4,0,0,3,3,2,1.5275251865387,2,0,0
"2714",57316,462,"4620700.01-138",4620700.01,-73.6276549651215,45.7005887897775,10,4,2,25000,2,1,1,2,2,"4620700.01-138-327","AGEGRP-9-Inf",27,0,28.333,1831,4557,6,1,2,2,19.1127352927082,0.780701754385965,2,0,0,1,0,2,-1,-0.400000005960464,93,53,5,93,0,1,1,4,0,0,3,3,3,0.577350258827209,3,0,0
"2715",99272,462,"4620700.01-139",4620700.01,-73.6354952969524,45.6933195528471,11,5,3,39000,2,1,5,5,2,"4620700.01-139-328","AGEGRP-9-Inf",78,2,55.111,1982,5305,13,5,2,1,15.6230169668788,0.560102301790281,1,0,0,0,3,3,1,0.600000023841858,93,26,3,0,0,0,0,4,0,3,0,3,1,0.577350258827209,2,0,0
"2716",99272,462,"4620700.01-139",4620700.01,-73.6354952969524,45.6933195528471,11,4,3,17000,6,9,5,5,1,"4620700.01-139-329","AGEGRP-9-Inf",54,1,40.227,171,425,6,5,2,2,22.4332001861825,0.704081632653061,0,0,1,0,1,1,-1,1,93,59,5,77,43,2,0,4,0,0,1,1,1,NA,1,0,0
"2717",73249,462,"4620700.01-140",4620700.01,-73.625621017167,45.697300793242,88,5,2,1,2,1,1,2,2,"4620700.01-140-334","AGEGRP-9-Inf",25,1,41.154,1528,3767,6,2,2,4,23.6977923687613,0.786610878661088,3,1,0,0,2,2,1,1,68,8,2,0,0,0,1,4,0,0,3,3,2,0,2,2,0
"2718",73249,462,"4620700.01-140",4620700.01,-73.625621017167,45.697300793242,88,5,3,2000,2,2,5,2,1,"4620700.01-140-335","AGEGRP-9-Inf",17,0,29.426,1436,3469,6,2,1,2,22.3894357948424,0.588342440801457,2,0,0,1,0,2,1,1.20000004768372,93,53,5,0,0,0,1,4,0,0,3,3,1,1.5275251865387,2,0,0
"2719",73249,462,"4620700.01-140",4620700.01,-73.625621017167,45.697300793242,88,99,2,999999,9,9,1,2,2,"4620700.01-140-336","AGEGRP-9-Inf",18,0,28.721,2069,5984,6,5,2,4,12.7144365233103,0.383817427385892,0,0,0,0,4,1,-1,-0.200000002980232,35,0,1,0,0,0,0,4,0,1,0,1,1,NA,0,0,0
"2720",73249,462,"4620700.01-140",4620700.01,-73.625621017167,45.697300793242,88,99,2,999999,9,9,1,2,2,"4620700.01-140-337","AGEGRP-9-Inf",31,0,30.132,666,1538,6,1,2,1,21.4165337355242,0.72979797979798,3,0,0,1,0,2,1,-0.600000023841858,77,22,5,68,8,2,1,4,1,2,0,3,2,0,3,1,1
"2721",73249,462,"4620700.01-140",4620700.01,-73.625621017167,45.697300793242,88,0,3,1,9,9,3,2,2,"4620700.01-140-338","AGEGRP-9-Inf",150,1,49.107,2339,9073,15,3,1,3,13.0286124455713,0.517385257301808,2,0,0,1,1,3,1,1.20000004768372,77,43,5,67,15,3,0,4,0,2,1,3,2,0.577350258827209,2,0,0
"2722",73249,462,"4620700.01-140",4620700.01,-73.625621017167,45.697300793242,88,0,3,1,9,9,3,2,1,"4620700.01-140-339","AGEGRP-9-Inf",51,0,33.701,644,1483,6,3,2,1,20.7182653187018,0.65668449197861,3,0,0,0,2,5,1,0.200000002980232,93,41,6,93,41,6,1,4,1,1,1,3,1,1.73205077648163,0,0,0
"2723",40940,462,"4620700.01-141",4620700.01,-73.630452869114,45.6908987097188,12,0,2,1,9,9,1,2,1,"4620700.01-141-340","AGEGRP-9-Inf",12,2,61.818,1870,4647,6,2,2,2,15.044953709842,0.547297297297297,3,0,0,0,0,1,1,0.600000023841858,67,15,3,0,0,0,0,4,0,0,2,2,1,0.70710676908493,1,1,0
"2724",120198,462,"4620700.01-142",4620700.01,-73.630669612448,45.69495010343,9,0,2,1,9,9,1,2,2,"4620700.01-142-341","AGEGRP-9-Inf",7,1,42.25,1761,4365,6,1,2,2,19.4413298110228,0.618881118881119,3,0,0,1,0,3,-1,-0.600000023841858,93,33,3,0,0,0,1,4,0,0,3,3,3,0,2,0,0
"2725",85748,462,"4620700.01-144",4620700.01,-73.6342091439092,45.6986871591614,9,0,3,1,9,9,5,2,1,"4620700.01-144-348","AGEGRP-9-Inf",3,2,62.111,1568,3865,6,4,2,1,9.19926343423082,0.597547380156076,3,1,0,1,1,3,1,1.5,93,58,6,0,0,0,0,4,0,0,3,3,2,0.577350258827209,2,1,0
"2726",31891,462,"4620700.01-145",4620700.01,-73.6233582501728,45.7030970968342,13,0,3,0,9,9,4,1,1,"4620700.01-145-351","AGEGRP-9-Inf",59,0,26.643,2124,6293,6,5,2,2,22.7054794457066,0.482698961937716,1,0,0,0,0,2,1,1.60000002384186,0,0,0,0,0,0,0,4,0,0,1,1,1,NA,1,0,0
"2727",31891,462,"4620700.01-145",4620700.01,-73.6233582501728,45.7030970968342,11,0,3,0,9,9,4,1,1,"4620700.01-145-352","AGEGRP-9-Inf",5,0,20.649,2623,12753,6,4,2,5,19.9985117940268,0.354889589905363,0,0,0,0,4,1,2,1.79999995231628,0,0,0,0,0,0,1,4,1,0,0,1,0,NA,1,0,0
"2728",31891,462,"4620700.01-145",4620700.01,-73.6233582501728,45.7030970968342,10,3,3,0,8,8,4,1,2,"4620700.01-145-353","AGEGRP-9-Inf",79,2,55.313,218,549,13,3,2,1,9.8472455897749,0.510611735330836,3,0,0,1,3,5,-1,0.600000023841858,93,41,5,0,0,0,0,4,1,0,2,3,1,0.577350258827209,0,2,0
"2729",31891,462,"4620700.01-145",4620700.01,-73.6233582501728,45.7030970968342,9,3,3,0,8,8,4,1,1,"4620700.01-145-354","AGEGRP-9-Inf",12,1,42.2,1787,4433,6,2,2,1,18.2755942886418,0.463963963963964,1,1,0,0,2,1,1,0.600000023841858,55,0,1,55,0,1,1,4,0,0,0,0,0,NA,0,0,0
"2730",2424,462,"4620700.01-146",4620700.01,-73.622933793475,45.6998254086764,12,0,3,1,9,9,3,3,2,"4620700.01-146-358","AGEGRP-9-Inf",93,1,48.889,1183,2787,6,5,2,1,15.9447360356896,0.614478114478115,3,1,0,0,3,4,1,0.800000011920929,93,59,7,77,9,2,1,4,1,1,1,3,1,0,3,0,0
"2731",2424,462,"4620700.01-146",4620700.01,-73.622933793475,45.6998254086764,11,0,3,1,9,9,3,3,1,"4620700.01-146-359","AGEGRP-9-Inf",46,2,56.25,1641,4057,6,4,2,1,7.83399752339855,0.722222222222222,3,1,2,1,3,4,1,0.800000011920929,93,58,5,93,0,1,0,4,0,1,2,3,3,0,1,1,0
"2732",5468,462,"4620700.01-147",4620700.01,-73.6321058330141,45.6947991589657,10,5,3,5000,5,2,5,6,1,"4620700.01-147-360","AGEGRP-9-Inf",95,2,62.5,736,1693,6,3,2,4,16.1965464413393,0.678260869565217,2,1,1,1,2,3,2,1.79999995231628,93,58,5,68,33,2,1,4,0,0,3,3,3,0.577350258827209,1,0,0
"2733",82185,462,"4620700.01-148",4620700.01,-73.6267641513563,45.7012414035611,11,0,2,17000,2,1,1,2,2,"4620700.01-148-363","AGEGRP-9-Inf",21,1,37.885,8,19,6,2,1,1,19.2844251974394,0.725552050473186,3,0,0,1,2,3,2,1.60000002384186,67,15,3,0,0,0,1,4,0,3,0,3,1,0,3,0,0
"2734",82185,462,"4620700.01-148",4620700.01,-73.6267641513563,45.7012414035611,10,4,2,5000,6,9,1,2,1,"4620700.01-148-364","AGEGRP-9-Inf",119,0,28.708,625,1432,16,4,1,3,21.4655642544267,0.432234432234432,0,0,0,0,2,1,-1,-0.600000023841858,93,0,1,0,0,0,0,4,0,0,0,2,0,NA,0,0,0
"2735",97141,462,"4620700.01-149",4620700.01,-73.6303377249855,45.6993866213138,10,5,2,15000,2,1,1,2,2,"4620700.01-149-366","AGEGRP-9-Inf",62,0,28.966,2015,5505,6,1,2,1,20.180385702468,0.525423728813559,2,0,1,1,1,2,1,0.400000005960464,67,7,2,60,0,1,0,4,0,0,3,3,2,1.15470051765442,1,1,0
"2736",97141,462,"4620700.01-149",4620700.01,-73.6303377249855,45.6993866213138,10,0,2,12000,9,9,1,2,1,"4620700.01-149-367","AGEGRP-9-Inf",83,2,68.889,2017,5523,13,1,2,1,14.7342688898167,0.682828282828283,1,0,0,1,2,4,1,1,93,33,3,0,0,0,0,4,0,0,2,2,2,0,2,1,0
"2737",9584,462,"4620700.01-150",4620700.01,-73.6301368471103,45.7003825602604,13,0,2,1,9,9,1,3,1,"4620700.01-150-370","AGEGRP-9-Inf",94,2,73.6,902,2113,6,4,2,4,13.0314441371287,0.682675814751286,3,0,0,0,1,3,1,1.39999997615814,77,10,2,77,0,1,0,4,0,1,2,3,1,0,3,0,0
"2738",63249,462,"4620700.01-152",4620700.01,-73.6317912197001,45.695457311847,12,0,3,1,9,9,3,2,1,"4620700.01-152-372","AGEGRP-9-Inf",16,0,27.877,979,2299,6,1,1,2,19.4614339600607,0.56811301715439,1,0,0,1,0,2,-1,-0.600000023841858,93,59,6,40,6,2,0,4,0,0,3,3,0,0.577350258827209,1,2,0
"2739",63249,462,"4620700.01-152",4620700.01,-73.6317912197001,45.695457311847,12,0,3,1,9,9,3,2,2,"4620700.01-152-373","AGEGRP-9-Inf",33,2,52.292,550,1248,6,4,1,1,19.4854114985,0.81505728314239,3,0,0,0,4,5,1,1.20000004768372,93,53,5,93,41,4,1,4,0,2,1,3,3,0,2,3,0
"2740",36363,462,"4620700.01-153",4620700.01,-73.6289544658164,45.6928995957223,11,0,3,0,9,9,3,3,1,"4620700.01-153-375","AGEGRP-9-Inf",92,2,70.714,284,705,6,4,2,1,14.7798536277087,0.684684684684685,3,1,1,1,2,2,1,0.800000011920929,93,59,10,93,59,5,0,4,0,0,0,0,0,NA,0,0,0
"2741",67606,462,"4620700.01-155",4620700.01,-73.6241336088883,45.697262069754,11,0,3,0,9,9,5,2,1,"4620700.01-155-377","AGEGRP-9-Inf",59,0,24.831,2126,6297,6,3,1,3,26.7307486606019,0.593220338983051,1,1,0,1,2,2,1,1.20000004768372,68,34,3,68,1,2,0,4,1,1,1,3,0,0.577350258827209,2,0,0
"2742",82205,462,"4620700.01-157",4620700.01,-73.6243079446687,45.6986399839083,11,0,2,8000,9,9,1,2,1,"4620700.01-157-382","AGEGRP-9-Inf",111,1,42.333,453,1058,16,2,2,1,11.3274370104709,0.546546546546547,2,0,0,1,2,4,1,0.600000023841858,67,27,2,67,0,1,0,4,1,0,2,3,2,0,1,0,0
"2743",62008,462,"4620700.01-158",4620700.01,-73.6361218912848,45.6921629076115,9,4,3,7000,2,3,3,9,1,"4620700.01-158-383","AGEGRP-9-Inf",156,1,46.111,1963,5133,14,1,2,1,13.2242327812243,0.539130434782609,1,0,1,0,2,4,2,1.79999995231628,77,42,4,67,32,2,1,4,1,0,2,3,1,0,0,0,0
"2744",62008,462,"4620700.01-158",4620700.01,-73.6361218912848,45.6921629076115,10,4,3,3000,6,9,3,9,2,"4620700.01-158-384","AGEGRP-9-Inf",115,2,55.714,476,1100,16,3,1,1,15.8922355764687,0.571056062581486,3,0,0,1,1,5,2,0.600000023841858,93,59,9,68,0,1,1,4,0,0,3,3,0,1.5275251865387,3,0,0
"2745",116129,462,"4620700.01-159",4620700.01,-73.6309005169922,45.6972971856158,13,0,2,0,9,9,1,2,2,"4620700.01-159-386","AGEGRP-9-Inf",33,2,75,728,1675,6,3,2,1,19.2790884548222,0.856287425149701,3,0,0,1,0,4,2,1.20000004768372,93,33,3,60,0,1,1,4,1,0,2,3,0,1.15470051765442,1,1,0
"2746",116129,462,"4620700.01-159",4620700.01,-73.6309005169922,45.6972971856158,12,0,2,0,9,9,1,2,1,"4620700.01-159-387","AGEGRP-9-Inf",24,1,49.615,1794,4456,6,1,1,2,20.1379353932676,0.802919708029197,2,0,0,1,0,2,-1,0.200000002980232,77,37,3,0,0,0,0,4,1,0,2,3,0,0,0,2,1
"2747",118028,462,"4620700.01-160",4620700.01,-73.6304203807137,45.6913231870537,12,0,2,5000,9,9,1,9,2,"4620700.01-160-388","AGEGRP-9-Inf",25,1,50,1498,3671,6,6,2,1,24.1718435610066,0.821678321678322,3,1,0,0,2,3,0,0,93,59,3,93,59,2,1,4,0,0,0,0,0,NA,0,0,0
"2748",118028,462,"4620700.01-160",4620700.01,-73.6304203807137,45.6913231870537,11,0,2,7000,9,9,1,9,1,"4620700.01-160-389","AGEGRP-9-Inf",150,2,55.673,1383,3317,15,5,2,4,13.1503453428704,0.6,3,0,0,0,2,4,2,2,67,15,2,0,0,0,1,4,1,0,2,3,1,1.15470051765442,3,0,0
"2749",11088,462,"4620700.01-161",4620700.01,-73.6328469574243,45.6999165371638,11,4,2,0,9,9,1,2,1,"4620700.01-161-390","AGEGRP-9-Inf",17,0,32.692,413,977,6,5,1,2,22.3904136275639,0.635204081632653,0,0,0,0,0,2,1,0.800000011920929,68,1,2,0,0,0,1,4,0,2,1,3,2,NA,2,1,0
"2750",87165,462,"4620700.01-163",4620700.01,-73.6235448662262,45.7015476083083,13,0,2,0,9,9,1,2,1,"4620700.01-163-392","AGEGRP-9-Inf",94,2,73.6,2500,11008,6,5,1,4,13.0314441371287,0.682675814751286,1,0,1,0,2,1,1,0.600000023841858,60,0,1,0,0,0,0,4,0,0,0,0,0,NA,0,0,0
"2751",87165,462,"4620700.01-163",4620700.01,-73.6235448662262,45.7015476083083,10,5,2,2000,2,1,1,2,2,"4620700.01-163-393","AGEGRP-9-Inf",2,1,40.217,1886,4683,6,1,2,2,16.2878284077454,0.48471615720524,2,1,2,1,0,3,-1,0.600000023841858,77,37,6,77,22,2,0,4,0,1,0,1,1,NA,0,1,0
"2752",3770,462,"4620700.01-165",4620700.01,-73.6206163839542,45.694212578548,12,0,2,14000,9,9,1,2,2,"4620700.01-165-399","AGEGRP-9-Inf",94,2,50.862,1377,3308,6,3,2,3,17.3495709696073,0.612456747404844,3,1,2,1,2,2,1,0.800000011920929,52,0,1,0,0,0,0,4,0,0,3,3,3,0,1,1,0
"2753",18982,462,"4620700.01-166",4620700.01,-73.6284443863855,45.6969899025822,9,3,2,7000,6,9,1,2,1,"4620700.01-166-400","AGEGRP-9-Inf",51,2,89.545,138,348,6,2,1,2,15.7518749940698,0.755458515283843,3,1,0,1,0,2,1,1.20000004768372,93,58,6,0,0,0,1,4,0,1,2,3,1,0,0,0,0
"2754",841,462,"4620700.01-167",4620700.01,-73.635062903792,45.693659900598,12,0,2,5000,9,9,1,2,1,"4620700.01-167-402","AGEGRP-9-Inf",27,0,26.41,796,1858,6,3,1,2,24.5362111050969,0.658385093167702,3,0,0,1,0,3,-1,-1.20000004768372,68,1,2,0,0,0,0,4,0,0,0,1,0,NA,1,0,0
"2755",87285,462,"4620700.01-169",4620700.01,-73.6372572260982,45.6929853392712,11,5,2,9000,6,9,1,2,2,"4620700.01-169-404","AGEGRP-9-Inf",159,2,65.909,1042,2469,16,3,2,1,6.87668980396383,0.645814977973568,1,0,0,0,2,2,1,1.79999995231628,93,59,7,93,59,5,0,4,2,1,0,3,1,0,1,2,2
"2756",87285,462,"4620700.01-169",4620700.01,-73.6372572260982,45.6929853392712,11,4,2,10000,2,1,1,2,1,"4620700.01-169-405","AGEGRP-9-Inf",157,2,58.125,1018,2427,15,2,2,1,10.8180474877344,0.468950749464668,1,0,0,1,0,5,1,0.600000023841858,67,27,3,0,0,0,0,4,0,0,3,3,3,1.15470051765442,0,1,0
"2757",115131,462,"4620700.01-170",4620700.01,-73.6357672498218,45.6947171608347,12,0,2,6000,9,9,1,2,2,"4620700.01-170-406","AGEGRP-9-Inf",81,1,41.918,2325,8940,13,5,2,5,15.7031492218374,0.538135593220339,1,0,0,0,1,1,-2,-0.800000011920929,0,0,0,0,0,0,0,4,0,0,0,0,0,NA,0,0,0
"2758",115131,462,"4620700.01-170",4620700.01,-73.6357672498218,45.6947171608347,12,0,2,7000,9,9,1,2,1,"4620700.01-170-407","AGEGRP-9-Inf",140,2,87.308,55,127,14,2,2,1,14.0280738376179,0.680685358255452,2,1,0,1,3,4,2,1.20000004768372,93,53,5,93,26,2,1,4,1,0,2,3,2,0,3,0,0
"2759",47278,462,"4620700.01-173",4620700.01,-73.6217083612988,45.6954721264798,9,5,2,6000,2,1,1,2,2,"4620700.01-173-414","AGEGRP-9-Inf",131,2,69.767,2068,5983,16,5,2,1,13.3505812272157,0.59965034965035,2,0,0,0,1,3,1,0.800000011920929,93,59,7,77,37,3,1,4,0,3,0,3,3,0,3,0,0
"2760",117992,462,"4620700.01-175",4620700.01,-73.6222330271714,45.7003512955556,11,4,2,0,6,9,1,3,1,"4620700.01-175-420","AGEGRP-9-Inf",33,2,52.292,2008,5443,6,6,2,1,19.4854114985,0.81505728314239,3,0,0,0,0,3,-1,-0.400000005960464,93,59,5,34,0,1,0,4,0,0,0,2,2,1.41421353816986,2,0,0
"2761",10739,462,"4620700.01-176",4620700.01,-73.6308983269364,45.7002960260091,10,5,2,39000,2,1,1,9,2,"4620700.01-176-421","AGEGRP-9-Inf",99,1,49.545,276,678,6,2,2,1,13.5588542754886,0.656370656370656,3,0,1,1,3,4,2,1.79999995231628,93,53,7,67,0,1,1,4,1,0,2,3,2,0.577350258827209,1,1,0
"2762",10739,462,"4620700.01-176",4620700.01,-73.6308983269364,45.7002960260091,10,5,2,31000,2,1,1,9,1,"4620700.01-176-422","AGEGRP-9-Inf",117,2,73.4,124,314,16,3,2,4,11.4876046439108,0.763593380614657,3,1,0,1,2,2,1,0.800000011920929,77,43,6,0,0,0,0,4,0,0,3,3,3,0,2,1,0
"2763",74531,462,"4620700.01-182",4620700.01,-73.6256678718444,45.6998679347726,11,4,3,3000,6,9,5,9,2,"4620700.01-182-444","AGEGRP-9-Inf",56,0,19.889,1792,4451,6,3,1,1,17.0666960420159,0.442982456140351,3,1,0,1,2,3,2,1,93,58,7,0,0,0,0,4,0,0,2,2,0,0,0,0,0
"2764",74531,462,"4620700.01-182",4620700.01,-73.6256678718444,45.6998679347726,9,5,3,4000,7,9,5,9,1,"4620700.01-182-445","AGEGRP-9-Inf",64,0,33.679,693,1597,6,4,1,1,21.8939994445383,0.604554865424431,1,0,2,1,2,3,1,1.60000002384186,93,26,2,0,0,0,0,4,0,0,0,0,0,NA,0,0,0
"2765",25971,462,"4620700.01-184",4620700.01,-73.626524522638,45.6959136365131,10,4,2,46000,2,1,1,2,2,"4620700.01-184-453","AGEGRP-9-Inf",33,2,52.292,324,776,6,3,1,1,19.4854114985,0.81505728314239,3,0,0,1,1,4,2,1.20000004768372,93,59,4,0,0,0,1,4,1,0,2,3,2,0,3,0,0
"2766",25971,462,"4620700.01-184",4620700.01,-73.626524522638,45.6959136365131,10,4,2,8000,2,1,1,2,1,"4620700.01-184-454","AGEGRP-9-Inf",93,2,79.412,2117,6259,6,2,2,1,13.1751814624428,0.727126805778491,3,0,1,0,3,5,1,1,93,41,5,77,25,3,0,4,1,0,1,2,0,1.41421353816986,1,0,0
"2767",118764,462,"4620700.01-185",4620700.01,-73.6319890283388,45.7007607253445,11,5,3,4000,9,9,3,2,2,"4620700.01-185-456","AGEGRP-9-Inf",11,2,51.923,2663,13386,6,6,2,5,14.8352338038267,0.452768729641694,0,1,1,0,2,1,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,NA,0,0,0
"2768",118764,462,"4620700.01-185",4620700.01,-73.6319890283388,45.7007607253445,11,5,3,6000,9,9,3,2,1,"4620700.01-185-457","AGEGRP-9-Inf",145,0,31.406,360,867,14,2,2,1,15.4276471050397,0.421739130434783,1,0,1,1,2,3,2,1.79999995231628,40,0,1,0,0,0,1,4,1,0,2,3,1,0.577350258827209,1,0,0
"2769",111870,462,"4620700.01-190",4620700.01,-73.6299682427697,45.699077870491,11,4,2,11000,2,1,1,2,2,"4620700.01-190-468","AGEGRP-9-Inf",33,0,27.222,1797,4472,6,2,2,1,22.6895605454543,0.744117647058824,3,0,0,1,3,5,2,1.60000002384186,93,59,6,0,0,0,1,4,1,0,2,3,1,0,2,0,0
"2770",111870,462,"4620700.01-190",4620700.01,-73.6299682427697,45.699077870491,11,5,2,3000,2,1,1,2,1,"4620700.01-190-469","AGEGRP-9-Inf",127,2,50.606,2103,6184,16,3,2,1,15.3687685703842,0.647272727272727,1,0,0,1,3,3,1,0.400000005960464,77,43,3,40,6,2,1,4,2,0,1,3,2,0.577350258827209,0,3,2
"2771",34907,462,"4620700.01-191",4620700.01,-73.632943187931,45.6983773591244,11,0,2,1,9,9,1,3,2,"4620700.01-191-470","AGEGRP-9-Inf",145,2,50.5,1986,5313,14,1,1,1,9.94653698870899,0.544278606965174,2,0,0,1,0,3,1,0.800000011920929,67,0,1,0,0,0,1,4,1,1,0,2,1,0.70710676908493,1,0,0
"2772",34907,462,"4620700.01-191",4620700.01,-73.632943187931,45.6983773591244,11,0,2,9000,6,9,1,3,1,"4620700.01-191-471","AGEGRP-9-Inf",13,1,35.938,1767,4378,6,1,2,2,16.4590107889604,0.492462311557789,2,0,1,0,0,2,1,1,68,28,2,0,0,0,0,4,0,0,1,1,0,NA,0,1,0
"2773",90855,462,"4620700.01-193",4620700.01,-73.6254430832882,45.6954019091618,10,8,2,79000,5,2,1,2,2,"4620700.01-193-474","AGEGRP-9-Inf",143,1,38.161,2425,10270,16,5,1,5,5.31777187367022,0.434272300469484,1,0,0,0,2,3,-1,0.600000023841858,93,58,6,93,58,5,0,4,0,0,0,0,0,NA,0,0,0
"2774",90855,462,"4620700.01-193",4620700.01,-73.6254430832882,45.6954019091618,9,5,2,26000,2,1,1,2,1,"4620700.01-193-475","AGEGRP-9-Inf",151,2,87.895,1501,3681,15,2,1,1,13.0813621420922,0.770526315789474,3,0,0,1,4,5,2,1.79999995231628,93,59,9,93,33,3,0,4,0,2,1,3,3,0,3,0,0
"2775",48543,462,"4620700.01-194",4620700.01,-73.6305422415903,45.700381456397,9,1,2,3000,6,9,1,3,1,"4620700.01-194-477","AGEGRP-9-Inf",93,1,48.889,1981,5285,6,1,2,1,15.9447360356896,0.614478114478115,3,1,2,1,1,4,2,1,93,53,7,0,0,0,0,4,1,1,1,3,2,0,2,0,0
