"","workplace_id","stcotr","employees","placed","wkb_geometry"
"3972",472705144,10001041900,1,2,"0101000020E61000004DDA54DD23EC52C05A828C800A934340"
"3973",515049120,10001041900,2,4,"0101000020E610000090A4A487A1EB52C004C8D0B183944340"
"3974",585825177,10001041900,2,4,"0101000020E6100000BC2363B5F9EB52C0425E0F26C5954340"
"3975",638250118,10001041900,1,2,"0101000020E6100000EA7B0DC171EB52C0CB10C7BAB8954340"
"3976",647527860,10001041900,2,4,"0101000020E61000003A799109F8ED52C011E50B5A48984340"
"3977",647532944,10001041900,1,2,"0101000020E6100000E998F38C7DEA52C0E49F19C407964340"
"3978",678078122,10001041900,1,2,"0101000020E61000002577D84466E952C0CD57C9C7EE924340"
"3979",678079724,10001041900,3,5,"0101000020E61000004DDA54DD23EC52C05A828C800A934340"
"6573",121549075,10001040400,1,1,"0101000020E6100000871744A4A6DC52C0EA245B5D4E914340"
"6574",231242116,10001040400,8,8,"0101000020E610000040D9942BBCDC52C0D82E6D382C8D4340"
"6575",6846968,10001040500,12,11,"0101000020E6100000EA07759142E152C0D33252EFA9984340"
"6576",121550529,10001040500,1,1,"0101000020E610000068D0D03FC1E052C0C39E76F86B9C4340"
"6577",816310486,10001040500,4,4,"0101000020E61000001C959BA8A5E152C05AA0DD21C5964340"
"6578",1833334,10001040700,300,163,"0101000020E6100000C7A0134207E352C0E4F560527C944340"
"6579",121551964,10001040700,30,17,"0101000020E61000009E62D520CCE252C011AAD4EC81944340"
"6580",1765312,10001040800,80,97,"0101000020E61000002788BA0F40E252C0F99D2633DE944340"
"6581",121550040,10001040800,1,2,"0101000020E61000004CC45BE7DFE152C0EA3D95D39E944340"
"6582",9149170,10001041000,200,92,"0101000020E6100000B48F15FC36DE52C0A27C410B09924340"
"6583",121552368,10001041000,25,12,"0101000020E610000011A8FE4124DE52C03524EEB1F4914340"
"6584",240871012,10001041000,50,23,"0101000020E61000000EA14ACD1EDE52C0FCE4284014924340"
"6585",515056893,10001041000,25,12,"0101000020E61000009FABADD85FDD52C04CC79C67EC914340"
"6586",572019610,10001041000,1,1,"0101000020E6100000E0B9F770C9DC52C052616C21C8914340"
"6587",610318255,10001041000,300,138,"0101000020E6100000B48F15FC36DE52C0A27C410B09924340"
"6588",641095831,10001041000,190,88,"0101000020E6100000B48F15FC36DE52C0A27C410B09924340"
"6589",121553093,10001041000,2,1,"0101000020E610000011FDDAFAE9DF52C0E4D87A8670924340"
"6590",121555007,10001041000,4,2,"0101000020E61000002829B000A6DF52C0A33D5E4887914340"
"6591",121556484,10001041000,14,7,"0101000020E6100000408864C8B1DF52C01CB28174B1914340"
"6592",121557383,10001041000,3,2,"0101000020E61000000B98C0ADBBDF52C08FFB56EBC4914340"
"6593",121558035,10001041000,9,5,"0101000020E6100000EEE9EA8EC5DF52C04223D8B8FE914340"
"6594",217911304,10001041000,1,1,"0101000020E61000004963B48EAADF52C0AB08371955924340"
"6595",249753013,10001041000,1,1,"0101000020E6100000419B1C3EE9DF52C06EDC627E6E924340"
"6596",379527229,10001041000,6,3,"0101000020E6100000A6D24F38BBDF52C09C1727BEDA914340"
"6597",400702672,10001041000,8,4,"0101000020E61000007D259012BBDF52C0F6622827DA914340"
"6598",455356246,10001041000,7,4,"0101000020E6100000B83D4162BBDF52C07250C24CDB914340"
"6599",515023877,10001041000,4,2,"0101000020E6100000001E51A1BADF52C002452C62D8914340"
"6600",541631073,10001041000,3,2,"0101000020E61000008B321B6492DF52C02FF99FFCDD914340"
"6601",572017143,10001041000,1,1,"0101000020E6100000508E0244C1DF52C0EFE53E390A924340"
"6602",580569739,10001041000,2,1,"0101000020E6100000207C28D192DF52C0DC9E20B1DD914340"
"6603",597633973,10001041000,9,5,"0101000020E6100000D670917BBADF52C05C902DCBD7914340"
"6604",678080359,10001041000,1,1,"0101000020E61000000B98C0ADBBDF52C08FFB56EBC4914340"
"6605",816306344,10001041000,1,1,"0101000020E61000000B98C0ADBBDF52C01805C1E3DB914340"
"6606",816306989,10001041000,8,4,"0101000020E6100000BBD05CA791DF52C0D6AD9E93DE914340"
"6607",909466831,10001041000,2,1,"0101000020E61000000B98C0ADBBDF52C08FFB56EBC4914340"
"6608",909470189,10001041000,2,1,"0101000020E610000038D89B1892DF52C082531F48DE914340"
"6609",1832815,10001041000,100,46,"0101000020E6100000C72B103D29E052C0912749D74C944340"
"6610",2135333,10001041000,40,19,"0101000020E6100000CB2DAD86C4DF52C068E7340BB4934340"
"6611",121531420,10001041000,4,2,"0101000020E610000023A0C211A4DF52C030F5F3A622954340"
"6612",121548663,10001041000,19,9,"0101000020E610000073D6A71C93DF52C02C0E677E35954340"
"6613",121550008,10001041000,3,2,"0101000020E61000003B53E8BCC6DE52C02A73F38DE8924340"
"6614",121550362,10001041000,2,1,"0101000020E610000039D1AE42CADF52C019AE0E80B8934340"
"6615",121551337,10001041000,1,1,"0101000020E61000000C3CF71E2EDF52C0DD26DC2BF3944340"
"6616",121551832,10001041000,5,3,"0101000020E6100000FF791A3048E052C0E564E25641944340"
"6617",121553275,10001041000,2,1,"0101000020E6100000417E3672DDDF52C09E7DE5417A944340"
"6618",121563241,10001041000,1,1,"0101000020E610000021E868554BDE52C0B2BB404981954340"
"6619",8305815,10001041100,13,8,"0101000020E6100000778368AD68DE52C0E0BA6246788F4340"
"6620",244324539,10001041100,4,3,"0101000020E61000002B89EC832CDE52C0D49E9273628F4340"
"6621",258428440,10001041100,34,21,"0101000020E6100000215C01857ADE52C0522635B401904340"
"6622",358981546,10001041100,2,2,"0101000020E61000009DB81CAF40DF52C09AEB34D2528F4340"
"6623",379524499,10001041100,2,2,"0101000020E61000002B89EC832CDE52C0D49E9273628F4340"
"6624",379524721,10001041100,19,12,"0101000020E6100000FD6A0E10CCDE52C0E02EFB75A78F4340"
"6625",400174163,10001041100,2,2,"0101000020E6100000215C01857ADE52C0522635B401904340"
"6626",400354893,10001041100,64,38,"0101000020E610000034643C4A25DE52C0D4F02DAC1B8F4340"
"6627",423028992,10001041100,7000,4143,"0101000020E61000001D38674469DE52C060C9552C7E8F4340"
"6628",450102736,10001041100,2,2,"0101000020E61000005CACA8C134DF52C06555849B8C904340"
"6629",455357558,10001041100,20,12,"0101000020E6100000CD0182397ADE52C073DBBE47FD8F4340"
"6630",455357566,10001041100,4,3,"0101000020E61000005CACA8C134DF52C06555849B8C904340"
"6631",469007595,10001041100,44,27,"0101000020E6100000446D1B4641DF52C077F35487DC904340"
"6632",472695444,10001041100,5,3,"0101000020E610000028603B18B1DC52C00A664CC11A914340"
"6633",493545529,10001041100,7,5,"0101000020E610000004E3E0D231DD52C0E129E44A3D8F4340"
"6634",493546980,10001041100,2,2,"0101000020E6100000215C01857ADE52C0522635B401904340"
"6635",515023794,10001041100,1,1,"0101000020E610000079573D601EDD52C0C37DE4D6A48D4340"
"6636",515024024,10001041100,3,2,"0101000020E6100000215C01857ADE52C0522635B401904340"
"6637",515024057,10001041100,14,9,"0101000020E61000007AA702EE79DE52C0999EB0C403904340"
"6638",515024099,10001041100,14,9,"0101000020E6100000215C01857ADE52C0522635B401904340"
"6639",535003024,10001041100,12,8,"0101000020E6100000D47C957CECDE52C0F392FFC9DF8F4340"
"6640",541624292,10001041100,8,5,"0101000020E6100000215C01857ADE52C0522635B401904340"
"6641",541628038,10001041100,1,1,"0101000020E6100000AA7F10C990DE52C04C6F7F2E1A904340"
"6642",572020303,10001041100,2,2,"0101000020E6100000215C01857ADE52C0522635B401904340"
"6643",597626084,10001041100,17,11,"0101000020E6100000DD2230D637DF52C0302E55698B8F4340"
"6644",597628858,10001041100,30,18,"0101000020E6100000F5F75278D0DE52C0C66F0A2B15904340"
"6645",647527662,10001041100,5,3,"0101000020E6100000215C01857ADE52C0522635B401904340"
"6646",666979497,10001041100,10,6,"0101000020E6100000F838D384EDDE52C0BA490C022B8F4340"
"6647",678080052,10001041100,3,2,"0101000020E6100000F0DFBC38F1DE52C0F870C971A7904340"
"6648",695536532,10001041100,2,2,"0101000020E6100000F60A0BEE07DF52C001DA56B3CE8E4340"
"6649",816306310,10001041100,3,2,"0101000020E6100000215C01857ADE52C0522635B401904340"
"6650",816329726,10001041100,1,1,"0101000020E61000008962F20698DC52C0F4E0EEACDD904340"
"6651",896330172,10001041100,315,187,"0101000020E610000034643C4A25DE52C0D4F02DAC1B8F4340"
"6652",966200446,10001041100,3,2,"0101000020E61000002B89EC832CDE52C0D49E9273628F4340"
"6653",966200503,10001041100,11,7,"0101000020E610000079B130444EDE52C05A2A6F47388F4340"
"6654",984897306,10001041100,7,5,"0101000020E610000034643C4A25DE52C0D4F02DAC1B8F4340"
"6655",400847869,10001041100,38,23,"0101000020E6100000CDCAF6216FDF52C00D0055DCB88F4340"
"6656",597624014,10001041100,1,1,"0101000020E6100000ED28CE5147DF52C0D15B3CBCE7904340"
"6657",816308993,10001041100,50,30,"0101000020E6100000CDCAF6216FDF52C00D0055DCB88F4340"
"6658",2621738,10001041200,13,7,"0101000020E6100000E316F37343E152C0384BC97212924340"
"6659",121549216,10001041200,42,21,"0101000020E6100000601E32E543E152C05760C8EA56914340"
"6660",121553028,10001041200,2,1,"0101000020E6100000D0D1AA9674DF52C0255AF2785A904340"
"6661",121559660,10001041200,3,2,"0101000020E610000026E1421EC1DF52C089EDEE01BA914340"
"6662",121561153,10001041200,1,1,"0101000020E6100000E754320054E052C075594C6C3E924340"
"6663",121568760,10001041200,15,8,"0101000020E61000002ECBD765F8E052C001C287122D8F4340"
"6664",177341344,10001041200,6,3,"0101000020E6100000E2934E2498DF52C05890662C9A904340"
"6665",179589130,10001041200,4,2,"0101000020E6100000E2934E2498DF52C05890662C9A904340"
"6666",203166566,10001041200,1,1,"0101000020E61000000CCB9F6F0BE052C093A8177C9A8F4340"
"6667",213004849,10001041200,5,3,"0101000020E61000005610035DFBE052C014268C66658F4340"
"6668",215271032,10001041200,3,2,"0101000020E6100000DC662AC423E052C06072A3C85A8F4340"
"6669",217148543,10001041200,1,1,"0101000020E610000006499F56D1DF52C0D9942BBCCB8F4340"
"6670",223336389,10001041200,2,1,"0101000020E6100000C51D6FF25BE152C0102219726C914340"
"6671",234722437,10001041200,8,4,"0101000020E6100000CD785BE9B5E052C0E10CFE7E318F4340"
"6672",238491237,10001041200,2,1,"0101000020E6100000ECF82F1004E052C000016BD5AE8F4340"
"6673",240871020,10001041200,140,69,"0101000020E6100000529ACDE330E152C021AD31E884904340"
"6674",242372779,10001041200,2,1,"0101000020E6100000A8716F7EC3DF52C076FD82DDB0914340"
"6675",245950704,10001041200,2,1,"0101000020E6100000679B1BD313E152C09E4319AA62924340"
"6676",246155550,10001041200,15,8,"0101000020E610000072A609DB4FE152C0FD14C78157914340"
"6677",246522056,10001041200,100,50,"0101000020E6100000529ACDE330E152C021AD31E884904340"
"6678",252338512,10001041200,2,1,"0101000020E610000006499F56D1DF52C0D9942BBCCB8F4340"
"6679",252339734,10001041200,7,4,"0101000020E6100000236B0DA5F6DF52C0D690B8C7D28F4340"
"6680",260210653,10001041200,7,4,"0101000020E6100000FF3F4E9830E152C0A5BF97C283904340"
"6681",302032446,10001041200,20,10,"0101000020E6100000A1F48590F3DF52C0AE2990D959924340"
"6682",315001198,10001041200,1,1,"0101000020E6100000310C587215E152C05EF6EB4E77924340"
"6683",365426808,10001041200,13,7,"0101000020E61000001F813FFCFCDF52C0CD9541B5C18F4340"
"6684",379531551,10001041200,7,4,"0101000020E6100000FF3F4E9830E152C0A5BF97C283904340"
"6685",400174218,10001041200,2,1,"0101000020E6100000D6FCF84B8BE052C07A37161406914340"
"6686",400210631,10001041200,1,1,"0101000020E610000077D66EBBD0E052C07041B62C5F914340"
"6687",400259290,10001041200,3,2,"0101000020E61000008E76DCF0BBE052C0FD885FB1868F4340"
"6688",400699784,10001041200,12,6,"0101000020E610000006499F56D1DF52C0D9942BBCCB8F4340"
"6689",423027523,10001041200,5,3,"0101000020E610000004E621533EE052C05DA3E5400F8F4340"
"6690",423027705,10001041200,10,5,"0101000020E610000038C0CC77F0DF52C0D3DD7536E48F4340"
"6691",423028547,10001041200,6,3,"0101000020E61000003CC093162EE152C0508C2C9963914340"
"6692",423028661,10001041200,1,1,"0101000020E6100000A4FB3905F9DF52C0D3A3A99ECC8F4340"
"6693",423028695,10001041200,2,1,"0101000020E6100000F44E05DCF3DF52C09C1727BEDA8F4340"
"6694",423028729,10001041200,1,1,"0101000020E6100000D0D1AA9674DF52C0255AF2785A904340"
"6695",455356287,10001041200,10,5,"0101000020E61000008DF161F6B2DF52C0F92D3A596A914340"
"6696",455358796,10001041200,15,8,"0101000020E6100000CD785BE9B5E052C0E10CFE7E318F4340"
"6697",455358812,10001041200,25,13,"0101000020E6100000D8BB3FDEABE052C00EA48B4D2B8F4340"
"6698",455361410,10001041200,7,4,"0101000020E610000087527B116DDF52C058FFE7305F904340"
"6699",472695733,10001041200,22,11,"0101000020E61000005951836918E152C07E71A94A5B924340"
"6700",472697929,10001041200,8,4,"0101000020E6100000CD785BE9B5E052C0E10CFE7E318F4340"
"6701",493546766,10001041200,2,1,"0101000020E6100000679B1BD313E152C09E4319AA62924340"
"6702",493547301,10001041200,9,5,"0101000020E610000058923CD7F7DF52C09609BFD4CF8F4340"
"6703",493547970,10001041200,2,1,"0101000020E61000001E53776517E052C0AF9811DE1E924340"
"6704",493553929,10001041200,12,6,"0101000020E6100000601E32E543E152C05760C8EA56914340"
"6705",493573521,10001041200,12,6,"0101000020E6100000FF3F4E9830E152C0A5BF97C283904340"
"6706",493574248,10001041200,4,2,"0101000020E6100000B64C86E3F9E052C00DFB3DB14E8F4340"
"6707",515020493,10001041200,6,3,"0101000020E6100000B64C86E3F9E052C00DFB3DB14E8F4340"
"6708",515023281,10001041200,6,3,"0101000020E6100000DBFCBFEAC8E052C02785798F338F4340"
"6709",515028306,10001041200,20,10,"0101000020E6100000FE2955A2ECDF52C096CFF23CB88F4340"
"6710",515028470,10001041200,12,6,"0101000020E61000007847C66AF3DF52C0EF1AF4A5B78F4340"
"6711",515028488,10001041200,65,33,"0101000020E610000006499F56D1DF52C0D9942BBCCB8F4340"
"6712",515034197,10001041200,1,1,"0101000020E6100000F44E05DCF3DF52C09C1727BEDA8F4340"
"6713",524142718,10001041200,5,3,"0101000020E610000096D1C8E715E052C00D6FD6E07D8F4340"
"6714",541624193,10001041200,4,2,"0101000020E6100000E4A25A4414E152C06808C72C7B924340"
"6715",541626024,10001041200,4,2,"0101000020E6100000BBF2599E07E052C0C93A1C5DA58F4340"
"6716",541626230,10001041200,7,4,"0101000020E610000006499F56D1DF52C0D9942BBCCB8F4340"
"6717",541626628,10001041200,3,2,"0101000020E6100000B64C86E3F9E052C00DFB3DB14E8F4340"
"6718",541627931,10001041200,1,1,"0101000020E6100000ACE5CE4C30E152C058569A9482904340"
"6719",572018398,10001041200,2,1,"0101000020E6100000310C587215E152C05EF6EB4E77924340"
"6720",572019446,10001041200,6,3,"0101000020E6100000310917F208E052C060200890A18F4340"
"6721",580527000,10001041200,1,1,"0101000020E6100000DBDC989EB0DF52C016F6B4C35F914340"
"6722",597626852,10001041200,3,2,"0101000020E6100000C91F0C3CF7DF52C006499F56D18F4340"
"6723",597630862,10001041200,35,18,"0101000020E61000007B88467710E052C02FA2ED98BA8F4340"
"6724",597631613,10001041200,4,2,"0101000020E6100000CD785BE9B5E052C0E10CFE7E318F4340"
"6725",604590885,10001041200,110,55,"0101000020E6100000529ACDE330E152C021AD31E884904340"
"6726",604828681,10001041200,9,5,"0101000020E61000008C65FA25E2E052C0E4DC26DC2B8F4340"
"6727",610314619,10001041200,3,2,"0101000020E610000037A8FDD64EE052C0BB0F406A138F4340"
"6728",610315582,10001041200,25,13,"0101000020E610000037A8FDD64EE052C0BB0F406A138F4340"
"6729",618790398,10001041200,9,5,"0101000020E610000072A609DB4FE152C0FD14C78157914340"
"6730",624000840,10001041200,6,3,"0101000020E6100000A94D9CDCEFDF52C0EF1AF4A5B78F4340"
"6731",627025604,10001041200,4,2,"0101000020E6100000A8716F7EC3DF52C076FD82DDB0914340"
"6732",629804816,10001041200,9,5,"0101000020E6100000EBE0606F62E152C049F7730AF2914340"
"6733",631958022,10001041200,50,25,"0101000020E61000005E2C0C91D3DF52C0E9D7D64FFF8F4340"
"6734",639904424,10001041200,2,1,"0101000020E61000007DB1F7E28BDF52C0DFFE5C3464904340"
"6735",643383946,10001041200,16,8,"0101000020E6100000FF3F4E9830E152C0A5BF97C283904340"
"6736",647528660,10001041200,10,5,"0101000020E6100000598B4F0130E152C03B71395E81904340"
"6737",647532860,10001041200,9,5,"0101000020E6100000D717096D39E152C0100533A660914340"
"6738",647533975,10001041200,3,2,"0101000020E61000000FEF39B01CE052C04819710168924340"
"6739",652331448,10001041200,2,1,"0101000020E61000007FDFBF7971E152C03CA1D79FC4914340"
"6740",661618348,10001041200,1,1,"0101000020E6100000E4A25A4414E152C06808C72C7B924340"
"6741",666891759,10001041200,5,3,"0101000020E6100000601E32E543E152C05760C8EA56914340"
"6742",669360794,10001041200,2,1,"0101000020E61000001A69A9BC1DE052C083312251688F4340"
"6743",677339103,10001041200,3,2,"0101000020E6100000CD785BE9B5E052C0E10CFE7E318F4340"
"6744",677339137,10001041200,1,1,"0101000020E610000024ED461FF3DF52C03271AB2006904340"
"6745",678077512,10001041200,2,1,"0101000020E6100000D717096D39E152C0100533A660914340"
"6746",678081399,10001041200,6,3,"0101000020E6100000529ACDE330E152C021AD31E884904340"
"6747",686984287,10001041200,1,1,"0101000020E6100000B64C86E3F9E052C00DFB3DB14E8F4340"
"6748",692031719,10001041200,1,1,"0101000020E6100000A8716F7EC3DF52C076FD82DDB0914340"
"6749",696987155,10001041200,7,4,"0101000020E610000006499F56D1DF52C0D9942BBCCB8F4340"
"6750",716532759,10001041200,2,1,"0101000020E6100000B1868BDCD3DF52C026E1421EC18F4340"
"6751",816219992,10001041200,5,3,"0101000020E610000068CBB91457E152C02B2FF99FFC914340"
"6752",816316178,10001041200,25,13,"0101000020E6100000EF737CB438E052C02A55A2EC2D8F4340"
"6753",816317549,10001041200,4,2,"0101000020E6100000DC662AC423E052C06072A3C85A8F4340"
"6754",816318380,10001041200,25,13,"0101000020E6100000E411DC48D9E052C0BA83D899428F4340"
"6755",816318604,10001041200,1,1,"0101000020E6100000B64C86E3F9E052C00DFB3DB14E8F4340"
"6756",816326714,10001041200,1,1,"0101000020E6100000AAF1D24D62E052C0215A2BDA1C8F4340"
"6757",816330955,10001041200,10,5,"0101000020E61000006D1FF296ABDF52C085ED27637C904340"
"6758",816331094,10001041200,10,5,"0101000020E6100000ACE5CE4C30E152C058569A9482904340"
"6759",890641301,10001041200,28,14,"0101000020E610000036785F950BE152C094BC3AC780924340"
"6760",890642069,10001041200,6,3,"0101000020E6100000E2934E2498DF52C05890662C9A904340"
"6761",890642614,10001041200,7,4,"0101000020E61000004BB0389CF9DF52C033E02C25CB8F4340"
"6762",890643711,10001041200,14,7,"0101000020E6100000E2934E2498DF52C05890662C9A904340"
"6763",909464489,10001041200,3,2,"0101000020E61000001B62BCE655E152C0367689EAAD914340"
"6764",909466120,10001041200,5,3,"0101000020E61000005706D50627E052C06A334E43548F4340"
"6765",909469850,10001041200,16,8,"0101000020E6100000B39597FC4FE152C07DE9EDCF45914340"
"6766",909470353,10001041200,5,3,"0101000020E61000001A69A9BC1DE052C083312251688F4340"
"6767",966200073,10001041200,5,3,"0101000020E6100000A8716F7EC3DF52C076FD82DDB0914340"
"6768",966205833,10001041200,30,15,"0101000020E6100000CCCF0D4DD9DF52C0B3B45373B98F4340"
"6769",967473992,10001041200,8,4,"0101000020E610000036785F950BE152C094BC3AC780924340"
"6770",967474008,10001041200,3,2,"0101000020E6100000E2934E2498DF52C05890662C9A904340"
"6771",816305817,10001041200,10,5,"0101000020E6100000C0ED0912DBE052C0C07ADCB75A934340"
"6772",121547186,10001041300,5,5,"0101000020E6100000153C855CA9E152C08F183DB7D0914340"
"6773",121547269,10001041300,1,1,"0101000020E6100000FFD0CC936BE152C0B537F8C264924340"
"6774",121548986,10001041300,12,12,"0101000020E6100000E9465854C4E152C0A94BC63192914340"
"6775",121553507,10001041300,2,2,"0101000020E610000040A374E95FE152C0B876A22424924340"
"6776",121559777,10001041300,4,4,"0101000020E610000040A374E95FE152C0B876A22424924340"
"6777",228173183,10001041300,45,45,"0101000020E610000023861DC6A4E152C08F52094FE8914340"
"6778",232350314,10001041300,3,3,"0101000020E6100000394371C79BE152C0BBEEAD484C924340"
"6779",240699389,10001041300,10,10,"0101000020E6100000698A00A777E152C03E59315C1D924340"
"6780",256295254,10001041300,48,48,"0101000020E61000005265187783E152C04F7974232C924340"
"6781",311070460,10001041300,16,16,"0101000020E6100000BB7CEBC37AE152C05587DC0C37924340"
"6782",314165945,10001041300,6,6,"0101000020E61000007F1475E61EE152C064E76D6C76924340"
"6783",314365909,10001041300,13,13,"0101000020E61000008FFD2C9622E152C0CE18E6046D924340"
"6784",379523053,10001041300,35,35,"0101000020E61000007A56D28A6FE152C01288D7F50B924340"
"6785",399629773,10001041300,2,2,"0101000020E61000000475CAA31BE152C0EE073C3080924340"
"6786",400477905,10001041300,2,2,"0101000020E61000008C9DF0129CE152C0FB58C16F43924340"
"6787",423026814,10001041300,5,5,"0101000020E6100000698A00A777E152C03E59315C1D924340"
"6788",423026855,10001041300,16,16,"0101000020E61000006E8786C5A8E152C029EB3713D3914340"
"6789",423031103,10001041300,60,60,"0101000020E6100000166A4DF38EE152C01E3526C45C924340"
"6790",455356501,10001041300,18,18,"0101000020E6100000CA6FD1C952E152C0FB58C16F43924340"
"6791",455358895,10001041300,50,50,"0101000020E6100000CA6FD1C952E152C0FB58C16F43924340"
"6792",472696731,10001041300,14,14,"0101000020E6100000CA6FD1C952E152C0FB58C16F43924340"
"6793",515023372,10001041300,2,2,"0101000020E6100000C3D5011077E152C0A2D3F36E2C924340"
"6794",515029106,10001041300,30,30,"0101000020E61000004C33DDEBA4E152C0785E2A36E6914340"
"6795",515029890,10001041300,35,35,"0101000020E6100000B01F628385E152C03733FAD170924340"
"6796",515030187,10001041300,18,18,"0101000020E6100000473D44A33BE152C0C8D0B1834A924340"
"6797",541624391,10001041300,15,15,"0101000020E61000007A56D28A6FE152C01288D7F50B924340"
"6798",572016277,10001041300,2,2,"0101000020E6100000473D44A33BE152C0C8D0B1834A924340"
"6799",597633437,10001041300,13,13,"0101000020E61000004B3ACAC16CE152C01B2B31CF4A924340"
"6800",597648260,10001041300,18,18,"0101000020E610000040A374E95FE152C0B876A22424924340"
"6801",620140954,10001041300,5,5,"0101000020E61000001D21037976E152C03E93FDF334924340"
"6802",627000110,10001041300,3,3,"0101000020E61000008C9DF0129CE152C0FB58C16F43924340"
"6803",646730101,10001041300,5,5,"0101000020E6100000C7F484251EE152C057056A3178924340"
"6804",647531060,10001041300,2,2,"0101000020E610000023861DC6A4E152C08F52094FE8914340"
"6805",678077991,10001041300,2,2,"0101000020E610000040A374E95FE152C0B876A22424924340"
"6806",698179900,10001041300,2,2,"0101000020E6100000698A00A777E152C03E59315C1D924340"
"6807",716527304,10001041300,2,2,"0101000020E6100000F373435376E152C07B4ACE893D924340"
"6808",716528328,10001041300,2,2,"0101000020E61000004AED45B41DE152C0C8444AB379924340"
"6809",716533229,10001041300,20,20,"0101000020E6100000CA6FD1C952E152C0FB58C16F43924340"
"6810",816308126,10001041300,6,6,"0101000020E610000040A374E95FE152C0B876A22424924340"
"6811",816312581,10001041300,16,16,"0101000020E61000002FDE8FDB2FE152C08E7406465E924340"
"6812",816313712,10001041300,2,2,"0101000020E61000009E5F94A0BFE152C03929CC7B9C914340"
"6813",816313779,10001041300,6,6,"0101000020E61000002C616D8C9DE152C0EF02250516924340"
"6814",816330369,10001041300,4,4,"0101000020E6100000F17F4754A8E152C06F63B323D5914340"
"6815",816331995,10001041300,7,7,"0101000020E610000040A374E95FE152C0B876A22424924340"
"6816",816333892,10001041300,15,15,"0101000020E6100000CA6FD1C952E152C0FB58C16F43924340"
"6817",816335103,10001041300,4,4,"0101000020E6100000AEF199EC9FE152C0F871344756924340"
"6818",930230677,10001041300,3,3,"0101000020E6100000C5C6BC8E38E152C0888384285F924340"
"6819",816317796,10001041400,12,17,"0101000020E610000036E84B6F7FE352C0AC376A85E98F4340"
"6820",816327159,10001041400,7,10,"0101000020E6100000CE8C7E349CE352C0BB6246787B924340"
"6821",121559157,10001041400,2,3,"0101000020E610000004C765DCD4E152C02E56D4601A944340"
"6822",952638567,10001041400,4,6,"0101000020E610000088687407B1E152C0529B38B9DF934340"
"6823",8305823,10001041400,70,99,"0101000020E61000002BBD361B2BE352C059A4897780934340"
"6824",121546782,10001041400,5,8,"0101000020E61000004419AA622AE252C07250C24CDB934340"
"6825",121549943,10001041400,22,31,"0101000020E610000036936FB6B9E252C06534F279C5934340"
"6826",121550974,10001041400,1,2,"0101000020E6100000062FFA0AD2E152C0B1A71DFE9A944340"
"6827",365456086,10001041500,1,1,"0101000020E61000009487855AD3E252C0EA5910CAFB904340"
"6828",399235522,10001041500,12,8,"0101000020E610000037C30DF8FCE152C0CB2BD7DB66904340"
"6829",400173984,10001041500,4,3,"0101000020E6100000D07D39B35DE252C06CCEC133A1914340"
"6830",400174214,10001041500,1,1,"0101000020E6100000AE2990D959E252C0F86BB2463D904340"
"6831",400288315,10001041500,1,1,"0101000020E61000002BC24D4695E252C086014BAE62914340"
"6832",400295672,10001041500,1,1,"0101000020E6100000C32CB4739AE252C02AFEEF880A914340"
"6833",400464089,10001041500,1,1,"0101000020E610000045D8F0F44AE252C0BB0B941458904340"
"6834",423019264,10001041500,1,1,"0101000020E6100000E2B19FC552E252C0CF87670932924340"
"6835",423026905,10001041500,13,9,"0101000020E6100000AAB5300BEDE152C0F3716DA818914340"
"6836",450103080,10001041500,15,10,"0101000020E61000008D800A4790E252C03DF372D87D914340"
"6837",455356428,10001041500,30,19,"0101000020E610000097C5C4E6E3E152C0100533A660914340"
"6838",455357830,10001041500,52,32,"0101000020E61000006F8099EFE0E152C023C0E95DBC914340"
"6839",455360164,10001041500,18,12,"0101000020E61000000E164ED2FCE152C058FFE7305F904340"
"6840",472697473,10001041500,6,4,"0101000020E61000000E164ED2FCE152C06BD26D895C904340"
"6841",493546899,10001041500,4,3,"0101000020E61000000E164ED2FCE152C0FF9600FC53904340"
"6842",493590764,10001041500,7,5,"0101000020E610000037C30DF8FCE152C0CB2BD7DB66904340"
"6843",515023687,10001041500,4,3,"0101000020E6100000C83F33880FE252C069C9E369F98F4340"
"6844",515028298,10001041500,7,5,"0101000020E6100000EA5910CAFBE152C0EB1A2D077A904340"
"6845",515028389,10001041500,2,2,"0101000020E61000000E164ED2FCE152C0DBFAE93F6B904340"
"6846",541625216,10001041500,2,2,"0101000020E6100000253B3602F1E152C0B7627FD93D914340"
"6847",572016004,10001041500,1,1,"0101000020E6100000A9F92AF9D8E152C0FB58C16F43924340"
"6848",572019651,10001041500,3,2,"0101000020E6100000E2B19FC552E252C0CF87670932924340"
"6849",572019677,10001041500,4,3,"0101000020E6100000E4688EACFCE152C07BF8325184904340"
"6850",572021335,10001041500,4,3,"0101000020E61000000E164ED2FCE152C00588821953904340"
"6851",597632892,10001041500,3,2,"0101000020E6100000E4688EACFCE152C0454948A46D904340"
"6852",597636968,10001041500,7,5,"0101000020E610000037C30DF8FCE152C092955F0663904340"
"6853",597637842,10001041500,1,1,"0101000020E6100000253B3602F1E152C0B7627FD93D914340"
"6854",597639012,10001041500,40,25,"0101000020E6100000253B3602F1E152C0B7627FD93D914340"
"6855",607147329,10001041500,4,3,"0101000020E6100000253B3602F1E152C0B7627FD93D914340"
"6856",632272563,10001041500,1,1,"0101000020E61000000E164ED2FCE152C088A06AF46A904340"
