"COUNTRY","YEAR","SAMPLE","SERIALNO","PERSONS","HHWT","FORMTYPE","REGIONW","puma_id","GEOLEV2","SEWAGE","PERNUM","PERWT","RESIDENT","longitude","latitude","SYNTHETIC_SERIAL"
858,2011,858201101,62507000,4,10,NA,24,858003,NA,12,1,10,NA,-57.3382823033747,-30.2901607980986,9535
858,2011,858201101,92119000,4,10,NA,24,858011,NA,11,1,10,NA,-56.7051584351454,-30.4231375821822,9536
858,2011,858201101,18503000,3,10,NA,24,858001,NA,12,1,10,NA,-56.7898431444274,-30.6827453730823,9537
858,2011,858201101,75705000,2,10,NA,24,858005,NA,11,1,10,NA,-57.7100135239696,-30.4145177610335,9538
858,2011,858201101,43426000,1,10,NA,24,858001,NA,11,1,10,NA,-57.0749859488612,-30.1663527032125,9539
858,2011,858201101,116264000,4,10,NA,24,858018,NA,12,1,10,NA,-56.759363281148,-30.5023887612664,9540
858,2011,858201101,6132000,9,10,NA,24,858001,NA,12,1,10,NA,-56.9443609548409,-30.7246527282444,9541
858,2011,858201101,49978000,3,10,NA,24,858002,NA,11,1,10,NA,-56.7784813339544,-30.4746826695923,9542
858,2011,858201101,23210000,3,10,NA,24,858001,NA,11,1,10,NA,-57.5419856699222,-30.7602181783868,9543
858,2011,858201101,2255000,2,10,NA,24,858001,NA,11,1,10,NA,-57.0263498473094,-30.5214119212444,9544
858,2011,858201101,102215000,4,10,NA,24,858014,NA,11,1,10,NA,-57.6966906640668,-30.5829419343925,9545
858,2011,858201101,32011000,1,10,NA,24,858001,NA,11,1,10,NA,-56.8342255196584,-30.6415852430436,9546
858,2011,858201101,46210000,2,10,NA,24,858001,NA,11,1,10,NA,-57.1166513380986,-30.5981035345166,9547
858,2011,858201101,9739000,3,10,NA,24,858001,NA,11,1,10,NA,-56.5923064187099,-30.7025302404482,9548
858,2011,858201101,117745000,8,10,NA,24,858019,NA,12,1,10,NA,-57.652980377645,-30.5841964257547,9549
858,2011,858201101,45165000,2,10,NA,24,858001,NA,11,1,10,NA,-57.1900789314668,-30.4379325419867,9550
858,2011,858201101,13279000,2,10,NA,24,858001,NA,0,1,10,NA,-56.8967665593921,-30.7172532768946,9551
858,2011,858201101,88402000,2,10,NA,24,858010,NA,12,1,10,NA,-56.8167477654529,-30.2413039351573,9552
858,2011,858201101,98806000,2,10,NA,24,858013,NA,12,1,10,NA,-57.7435161871902,-30.7160102315437,9553
858,2011,858201101,101523000,3,10,NA,24,858014,NA,12,1,10,NA,-56.9157729546819,-30.778444303426,9554
858,2011,858201101,87475000,4,10,NA,24,858010,NA,11,1,10,NA,-56.6217422023521,-30.7706883154673,9555
858,2011,858201101,71514000,4,10,NA,24,858004,NA,11,1,10,NA,-56.9114050077817,-30.3818166713355,9556
858,2011,858201101,111391000,6,10,NA,24,858017,NA,11,1,10,NA,-56.4397132594013,-30.4653815615753,9557
858,2011,858201101,67229000,1,10,NA,24,858003,NA,12,1,10,NA,-56.7380208472419,-30.6414547788022,9558
858,2011,858201101,102001000,1,10,NA,24,858014,NA,12,1,10,NA,-57.7511690156103,-30.6147157246251,9559
858,2011,858201101,114813000,5,10,NA,24,858018,NA,12,1,10,NA,-56.8556939200387,-30.3220596788414,9560
858,2011,858201101,38260000,6,10,NA,24,858001,NA,11,1,10,NA,-56.059288915119,-30.9564696770799,9561
858,2011,858201101,13356000,3,10,NA,24,858001,NA,11,1,10,NA,-56.148997415571,-30.7506285427546,9562
858,2011,858201101,114105000,4,10,NA,24,858018,NA,11,1,10,NA,-57.074165137318,-30.436252893197,9563
858,2011,858201101,11241000,2,10,NA,24,858001,NA,11,1,10,NA,-57.2466708036755,-30.3211995972096,9564
858,2011,858201101,89986000,1,10,NA,24,858010,NA,11,1,10,NA,-56.5284515290147,-30.4526067388874,9565
858,2011,858201101,70047000,2,10,NA,24,858003,NA,12,1,10,NA,-57.1796509185244,-30.4423622699898,9566
858,2011,858201101,18579000,3,10,NA,24,858001,NA,11,1,10,NA,-56.2097492218573,-30.8974120666994,9567
858,2011,858201101,78355000,1,10,NA,24,858006,NA,11,1,10,NA,-57.5477628115665,-30.2677138747864,9568
858,2011,858201101,61337000,2,10,NA,24,858003,NA,12,1,10,NA,-57.200022518909,-30.682255453045,9569
858,2011,858201101,34358000,3,10,NA,24,858001,NA,11,1,10,NA,-56.7788515632304,-30.1605663546486,9570
858,2011,858201101,62257000,3,10,NA,24,858003,NA,12,1,10,NA,-56.891488585287,-30.4378561026293,9571
858,2011,858201101,99730000,4,10,NA,24,858013,NA,12,1,10,NA,-57.5220430008326,-30.6312106441211,9572
858,2011,858201101,94890000,3,10,NA,24,858011,NA,12,1,10,NA,-57.5023181522218,-30.7492260140624,9573
858,2011,858201101,42728000,1,10,NA,24,858001,NA,11,1,10,NA,-56.3998359987665,-30.7959816156106,9574
858,2011,858201101,108898000,2,10,NA,24,858016,NA,12,1,10,NA,-56.9013394113793,-30.4114297447249,9575
858,2011,858201101,46778000,3,10,NA,24,858001,NA,11,1,10,NA,-56.4568580594463,-30.5390146481687,9576
858,2011,858201101,32536000,6,10,NA,24,858001,NA,0,1,10,NA,-57.1710802377643,-30.5544349042842,9577
858,2011,858201101,97661000,4,10,NA,24,858013,NA,11,1,10,NA,-57.6540622828275,-30.4523136560998,9578
858,2011,858201101,50576000,3,10,NA,24,858002,NA,11,1,10,NA,-56.5668773539664,-30.6366309884184,9579
858,2011,858201101,66163000,2,10,NA,24,858003,NA,12,1,10,NA,-56.8254830561277,-30.5478342975336,9580
858,2011,858201101,86925000,1,10,NA,24,858010,NA,99,1,10,NA,-56.9532301819283,-30.7732025566683,9581
858,2011,858201101,2865000,2,10,NA,24,858001,NA,11,1,10,NA,-57.6577517434467,-30.6986484546054,9582
858,2011,858201101,42365000,1,10,NA,24,858001,NA,11,1,10,NA,-56.9242696258983,-30.4085549377487,9583
858,2011,858201101,79282000,1,10,NA,24,858006,NA,11,1,10,NA,-56.9356124587249,-30.3881468375646,9584
858,2011,858201101,103607000,1,10,NA,24,858015,NA,11,1,10,NA,-56.6075364651994,-30.7900731487091,9585
858,2011,858201101,113798000,5,10,NA,24,858018,NA,11,1,10,NA,-56.3267240478147,-30.6778261647767,9586
858,2011,858201101,39088000,1,10,NA,24,858001,NA,11,1,10,NA,-56.801453391314,-30.1780533156143,9587
858,2011,858201101,54586000,4,10,NA,24,858003,NA,12,1,10,NA,-57.6493582483474,-30.6246472547392,9588
858,2011,858201101,79875000,3,10,NA,24,858007,NA,11,1,10,NA,-56.3147231499581,-30.6093646292742,9589
858,2011,858201101,66802000,3,10,NA,24,858003,NA,12,1,10,NA,-56.1800953237016,-30.745015807239,9590
858,2011,858201101,93431000,4,10,NA,24,858011,NA,11,1,10,NA,-56.9814263837616,-30.3948908173315,9591
858,2011,858201101,69563000,3,10,NA,24,858003,NA,12,1,10,NA,-56.8327142691408,-30.6530596069121,9592
858,2011,858201101,73139000,2,10,NA,24,858005,NA,11,1,10,NA,-56.3572555722185,-30.5062859960206,9593
858,2011,858201101,34122000,1,10,NA,24,858001,NA,11,1,10,NA,-56.2368942234505,-30.8407327101008,9594
858,2011,858201101,84886000,4,10,NA,24,858009,NA,12,1,10,NA,-57.1447519732947,-30.4131042702193,9595
858,2011,858201101,59986000,5,10,NA,24,858003,NA,12,1,10,NA,-57.7222259962788,-30.5018789370028,9596
858,2011,858201101,16035000,1,10,NA,24,858001,NA,11,1,10,NA,-57.4521960725355,-30.3251186547652,9597
858,2011,858201101,47594000,3,10,NA,24,858001,NA,11,1,10,NA,-57.2547063919498,-30.6215467906753,9598
858,2011,858201101,2153000,2,10,NA,24,858001,NA,11,1,10,NA,-57.4385137227135,-30.7492245961328,9599
858,2011,858201101,55200000,2,10,NA,24,858003,NA,11,1,10,NA,-57.1142501167406,-30.5822656831895,9600
858,2011,858201101,112829000,4,10,NA,24,858017,NA,11,1,10,NA,-57.5798835818864,-30.6859309475665,9601
858,2011,858201101,83609000,1,10,NA,24,858009,NA,12,1,10,NA,-56.8384414292903,-30.2099589877915,9602
858,2011,858201101,20812000,4,10,NA,24,858001,NA,12,1,10,NA,-56.9368999597992,-30.2619755105271,9603
858,2011,858201101,64328000,1,10,NA,24,858003,NA,12,1,10,NA,-57.675762065158,-30.578286013106,9604
858,2011,858201101,7600000,1,10,NA,24,858001,NA,11,1,10,NA,-56.8383976836369,-30.2821812154129,9605
858,2011,858201101,97171000,2,10,NA,24,858013,NA,11,1,10,NA,-57.6143193779593,-30.4200068986919,9606
858,2011,858201101,33153000,1,10,NA,24,858001,NA,11,1,10,NA,-57.1356792829539,-30.5639552748932,9607
858,2011,858201101,116659000,1,10,NA,24,858018,NA,12,1,10,NA,-57.5158811978498,-30.5814397949005,9608
858,2011,858201101,99142000,4,10,NA,24,858013,NA,12,1,10,NA,-57.3098072776896,-30.2741675449027,9609
858,2011,858201101,63194000,4,10,NA,24,858003,NA,12,1,10,NA,-57.2076680265701,-30.4757599079801,9610
858,2011,858201101,76381000,3,10,NA,24,858005,NA,12,1,10,NA,-57.4311341350258,-30.2788093432752,9611
858,2011,858201101,73545000,1,10,NA,24,858005,NA,11,1,10,NA,-57.8532976017673,-30.5699701954294,9612
858,2011,858201101,128000,1,10,NA,24,858001,NA,11,1,10,NA,-56.632093642688,-30.5860591670249,9613
858,2011,858201101,3025000,1,10,NA,24,858001,NA,11,1,10,NA,-56.970254773091,-30.5829179063504,9614
858,2011,858201101,35406000,2,10,NA,24,858001,NA,11,1,10,NA,-57.4772501932606,-30.7556981387747,9615
858,2011,858201101,11742000,3,10,NA,24,858001,NA,11,1,10,NA,-57.6654619467436,-30.560390008208,9616
858,2011,858201101,17876000,1,10,NA,24,858001,NA,11,1,10,NA,-56.9599176501262,-30.5223158194369,9617
858,2011,858201101,6738000,5,10,NA,24,858001,NA,11,1,10,NA,-57.6391101103333,-30.450837597274,9618
858,2011,858201101,82503000,1,10,NA,24,858008,NA,11,1,10,NA,-56.4298360140128,-30.5485324274672,9619
858,2011,858201101,73107000,5,10,NA,24,858004,NA,12,1,10,NA,-57.0674367876495,-30.2581125599158,9620
858,2011,858201101,16734000,3,10,NA,24,858001,NA,11,1,10,NA,-56.1744750058054,-30.7009378006691,9621
858,2011,858201101,20335000,2,10,NA,24,858001,NA,99,1,10,NA,-56.6208178901021,-30.4767474180529,9622
858,2011,858201101,73451000,3,10,NA,24,858005,NA,11,1,10,NA,-56.3840409235905,-30.8920773332417,9623
858,2011,858201101,12545000,1,10,NA,24,858001,NA,11,1,10,NA,-56.9780640656865,-30.2910453239581,9624
858,2011,858201101,62210000,4,10,NA,24,858003,NA,12,1,10,NA,-57.6681134134496,-30.7346127799829,9625
858,2011,858201101,79433000,3,10,NA,24,858006,NA,12,1,10,NA,-56.2874196445442,-30.7616041701523,9626
858,2011,858201101,30264000,2,10,NA,24,858001,NA,11,1,10,NA,-56.7753344393542,-30.2433604400622,9627
858,2011,858201101,27729000,6,10,NA,24,858001,NA,11,1,10,NA,-57.5936876138648,-30.1993654609465,9628
858,2011,858201101,10076000,3,10,NA,24,858001,NA,12,1,10,NA,-56.1327076892132,-30.756105726963,9629
858,2011,858201101,61303000,4,10,NA,24,858003,NA,12,1,10,NA,-57.4043015100252,-30.8057664185418,9630
858,2011,858201101,9767000,1,10,NA,24,858001,NA,11,1,10,NA,-57.8059536456232,-30.5887053476847,9631
858,2011,858201101,91383000,3,10,NA,24,858011,NA,11,1,10,NA,-56.4386330218922,-30.4387443216271,9632
858,2011,858201101,46769000,2,10,NA,24,858001,NA,11,1,10,NA,-57.4631519935943,-30.3794651657471,9633
858,2011,858201101,7476000,3,10,NA,24,858001,NA,11,1,10,NA,-57.4781947930289,-30.5068320807429,9634
858,2011,858201101,6082000,1,0,NA,24,858001,NA,0,1,10,NA,-56.6133726250387,-30.5144275392353,9635
858,2011,858201101,572000,2,10,NA,24,858001,NA,11,1,10,NA,-56.5875403180803,-30.5614747863946,9636
858,2011,858201101,82156000,1,10,NA,24,858008,NA,12,1,10,NA,-57.5781067435131,-30.2419373547874,9637
858,2011,858201101,25173000,2,10,NA,24,858001,NA,11,1,10,NA,-57.138800387953,-30.5040729147338,9638
858,2011,858201101,92623000,3,10,NA,24,858011,NA,11,1,10,NA,-56.9689733342712,-30.3224509975215,9639
858,2011,858201101,35349000,4,10,NA,24,858001,NA,11,1,10,NA,-56.4698478084292,-30.8633675373892,9640
858,2011,858201101,31108000,2,10,NA,24,858001,NA,11,1,10,NA,-56.5026510832112,-30.6509502251435,9641
858,2011,858201101,110989000,1,0,NA,24,858017,NA,0,1,10,NA,-57.7344083193889,-30.4250510541748,9642
858,2011,858201101,89560000,3,10,NA,24,858010,NA,11,1,10,NA,-56.9092193223757,-30.6292475833128,9643
858,2011,858201101,94376000,3,10,NA,24,858011,NA,11,1,10,NA,-57.1522607702536,-30.2057579055782,9644
858,2011,858201101,10461000,3,10,NA,24,858001,NA,11,1,10,NA,-57.462709442818,-30.599238971646,9645
858,2011,858201101,110690000,2,10,NA,24,858016,NA,12,1,10,NA,-57.7818361768693,-30.5938492222027,9646
858,2011,858201101,26529000,4,10,NA,24,858001,NA,11,1,10,NA,-56.9919607359098,-30.0907157175362,9647
858,2011,858201101,58062000,2,10,NA,24,858003,NA,12,1,10,NA,-56.7244530656159,-30.4792341085783,9648
858,2011,858201101,46300000,3,10,NA,24,858001,NA,11,1,10,NA,-56.8471148243026,-30.1365906002595,9649
858,2011,858201101,55563000,3,10,NA,24,858003,NA,12,1,10,NA,-56.2778877049936,-30.7802089288136,9650
858,2011,858201101,2776000,1,10,NA,24,858001,NA,11,1,10,NA,-56.6180999936632,-30.2822988603208,9651
858,2011,858201101,15379000,5,10,NA,24,858001,NA,11,1,10,NA,-56.4756785379232,-30.4374841574142,9652
858,2011,858201101,29172000,1,10,NA,24,858001,NA,11,1,10,NA,-56.8207920194046,-30.1439585906452,9653
858,2011,858201101,47458000,1,10,NA,24,858001,NA,99,1,10,NA,-57.3158119243638,-30.5164976709374,9654
858,2011,858201101,9766000,3,10,NA,24,858001,NA,11,1,10,NA,-56.0153434867321,-30.841758326522,9655
858,2011,858201101,15783000,2,10,NA,24,858001,NA,11,1,10,NA,-56.675763364701,-30.374403564658,9656
858,2011,858201101,60554000,2,10,NA,24,858003,NA,12,1,10,NA,-57.3457409089405,-30.3386317059015,9657
858,2011,858201101,94807000,2,10,NA,24,858011,NA,12,1,10,NA,-56.6683435425078,-30.7709769735084,9658
858,2011,858201101,22746000,1,10,NA,24,858001,NA,11,1,10,NA,-57.7658825248066,-30.6762066077167,9659
858,2011,858201101,85333000,3,10,NA,24,858010,NA,11,1,10,NA,-57.6399994696344,-30.6859059784648,9660
858,2011,858201101,94014000,4,10,NA,24,858011,NA,12,1,10,NA,-57.7065696045838,-30.6244884570401,9661
858,2011,858201101,38669000,4,10,NA,24,858001,NA,11,1,10,NA,-56.9543660106209,-30.3832338111333,9662
858,2011,858201101,114169000,2,10,NA,24,858018,NA,11,1,10,NA,-56.9083609957066,-30.516448811239,9663
858,2011,858201101,101738000,2,10,NA,24,858014,NA,11,1,10,NA,-56.1881036158891,-30.865160208437,9664
858,2011,858201101,45605000,2,10,NA,24,858001,NA,11,1,10,NA,-56.2771999003764,-30.6139427265594,9665
858,2011,858201101,917000,2,10,NA,24,858001,NA,11,1,10,NA,-57.1122286670634,-30.4220908999282,9666
858,2011,858201101,113930000,1,10,NA,24,858018,NA,11,1,10,NA,-56.4659408559063,-30.6283293885315,9667
858,2011,858201101,98060000,2,10,NA,24,858013,NA,11,1,10,NA,-56.462696921395,-30.526495798003,9668
858,2011,858201101,79558000,2,10,NA,24,858006,NA,12,1,10,NA,-56.6404315975285,-30.5531856030152,9669
858,2011,858201101,39267000,3,10,NA,24,858001,NA,12,1,10,NA,-57.7443980012207,-30.5812516035796,9670
858,2011,858201101,87780000,4,10,NA,24,858010,NA,11,1,10,NA,-56.2916563004597,-30.8461682096244,9671
858,2011,858201101,101576000,1,10,NA,24,858014,NA,11,1,10,NA,-56.9845399412761,-30.4446293055131,9672
858,2011,858201101,54964000,2,10,NA,24,858003,NA,11,1,10,NA,-57.0985181536633,-30.437914153283,9673
858,2011,858201101,72349000,2,10,NA,24,858004,NA,12,1,10,NA,-56.0231740755981,-30.877408750998,9674
858,2011,858201101,110287000,2,10,NA,24,858016,NA,12,1,10,NA,-56.4594175516998,-30.4113644952821,9675
858,2011,858201101,24783000,2,10,NA,24,858001,NA,11,1,10,NA,-57.4237578742714,-30.5251866767251,9676
858,2011,858201101,80977000,3,10,NA,24,858008,NA,11,1,10,NA,-56.6758993987688,-30.7812716217616,9677
858,2011,858201101,115938000,2,10,NA,24,858018,NA,12,1,10,NA,-56.1381972944523,-30.7062948851988,9678
858,2011,858201101,38091000,2,10,NA,24,858001,NA,11,1,10,NA,-56.6397902145475,-30.564032356191,9679
858,2011,858201101,37879000,1,10,NA,24,858001,NA,11,1,10,NA,-56.775477222053,-30.5503843046614,9680
858,2011,858201101,54244000,2,10,NA,24,858003,NA,12,1,10,NA,-57.0054337966916,-30.4762880928696,9681
858,2011,858201101,10375000,2,10,NA,24,858001,NA,11,1,10,NA,-57.2919214974464,-30.5815901744635,9682
858,2011,858201101,24215000,1,10,NA,24,858001,NA,11,1,10,NA,-57.2984932040388,-30.5943168210573,9683
858,2011,858201101,27617000,3,10,NA,24,858001,NA,11,1,10,NA,-56.8598327075202,-30.548375163179,9684
858,2011,858201101,113970000,1,10,NA,24,858018,NA,11,1,10,NA,-57.3917196856735,-30.3939929031099,9685
858,2011,858201101,11738000,2,10,NA,24,858001,NA,11,1,10,NA,-56.691348668602,-30.6771527043726,9686
858,2011,858201101,98447000,4,10,NA,24,858013,NA,12,1,10,NA,-56.7459883593654,-30.2278795825142,9687
858,2011,858201101,106780000,1,10,NA,24,858015,NA,11,1,10,NA,-57.3467659391941,-30.3938110277121,9688
858,2011,858201101,65846000,4,10,NA,24,858003,NA,12,1,10,NA,-57.0179194676649,-30.6268154746989,9689
858,2011,858201101,68599000,3,10,NA,24,858003,NA,12,1,10,NA,-56.6030831583021,-30.6990327744376,9690
858,2011,858201101,83758000,1,10,NA,24,858009,NA,12,1,10,NA,-57.5590210177118,-30.4343061039347,9691
858,2011,858201101,102553000,1,10,NA,24,858014,NA,12,1,10,NA,-57.4652847939115,-30.5081439536465,9692
858,2011,858201101,99362000,2,10,NA,24,858013,NA,12,1,10,NA,-57.0078530422968,-30.4265246829111,9693
858,2011,858201101,61364000,3,10,NA,24,858003,NA,12,1,10,NA,-57.5900783446061,-30.5805464598533,9694
858,2011,858201101,83348000,1,10,NA,24,858009,NA,11,1,10,NA,-56.859242101345,-30.3924652442817,9695
858,2011,858201101,80320000,1,10,NA,24,858007,NA,11,1,10,NA,-57.2922352565341,-30.7431472176319,9696
858,2011,858201101,57058000,2,10,NA,24,858003,NA,12,1,10,NA,-56.3435402116718,-30.5338861609719,9697
858,2011,858201101,2441000,2,10,NA,24,858001,NA,11,1,10,NA,-57.4273856495693,-30.5415905548155,9698
858,2011,858201101,29248000,1,10,NA,24,858001,NA,11,1,10,NA,-57.1067195851159,-30.1979651082849,9699
858,2011,858201101,81482000,1,10,NA,24,858008,NA,11,1,10,NA,-57.0465541144144,-30.2311573937492,9700
858,2011,858201101,113975000,4,10,NA,24,858018,NA,11,1,10,NA,-57.2467166992373,-30.4422915535248,9701
858,2011,858201101,75627000,2,10,NA,24,858005,NA,12,1,10,NA,-57.6870043234558,-30.3932102895251,9702
858,2011,858201101,66643000,7,10,NA,24,858003,NA,20,1,10,NA,-56.063271590027,-30.9910962771332,9703
858,2011,858201101,95245000,2,10,NA,24,858012,NA,11,1,10,NA,-57.5986520082257,-30.4732894826605,9704
858,2011,858201101,40731000,2,10,NA,24,858001,NA,11,1,10,NA,-56.122226693318,-30.779387702121,9705
858,2011,858201101,116277000,4,10,NA,24,858018,NA,11,1,10,NA,-57.8034668977665,-30.5970154349964,9706
858,2011,858201101,33774000,1,10,NA,24,858001,NA,11,1,10,NA,-56.6412479011278,-30.5236050527916,9707
858,2011,858201101,14917000,3,10,NA,24,858001,NA,12,1,10,NA,-57.1609948945311,-30.4254220775771,9708
858,2011,858201101,7657000,5,10,NA,24,858001,NA,11,1,10,NA,-57.6595498470928,-30.6370192405031,9709
858,2011,858201101,72268000,3,10,NA,24,858004,NA,11,1,10,NA,-57.1625219640346,-30.4906255226595,9710
858,2011,858201101,23304000,1,0,NA,24,858001,NA,0,1,10,NA,-56.5897739617202,-30.7303537804856,9711
858,2011,858201101,117141000,2,10,NA,24,858019,NA,11,1,10,NA,-57.4380476212521,-30.5556564368217,9712
858,2011,858201101,118429000,2,10,NA,24,858019,NA,12,1,10,NA,-56.4064230974629,-30.6751785929066,9713
858,2011,858201101,18914000,3,10,NA,24,858001,NA,11,1,10,NA,-56.978878970849,-30.2482127656566,9714
858,2011,858201101,20142000,1,0,NA,24,858001,NA,0,1,10,NA,-56.5992710178452,-30.4957834883908,9715
858,2011,858201101,60055000,5,10,NA,24,858003,NA,12,1,10,NA,-57.2266794000823,-30.4022907149826,9716
858,2011,858201101,45526000,3,10,NA,24,858001,NA,11,1,10,NA,-56.0943615919858,-30.9853291827037,9717
858,2011,858201101,41182000,2,10,NA,24,858001,NA,11,1,10,NA,-57.0933020380235,-30.1765422516798,9718
858,2011,858201101,54219000,2,10,NA,24,858003,NA,12,1,10,NA,-57.3920632795555,-30.7779259459977,9719
858,2011,858201101,11805000,4,10,NA,24,858001,NA,11,1,10,NA,-56.3621927254028,-30.698137074061,9720
858,2011,858201101,29455000,2,10,NA,24,858001,NA,11,1,10,NA,-57.3184989967406,-30.3490603777118,9721
858,2011,858201101,15855000,2,10,NA,24,858001,NA,11,1,10,NA,-56.4106588544466,-30.5187898791265,9722
858,2011,858201101,96868000,1,10,NA,24,858013,NA,11,1,10,NA,-57.2116650418762,-30.5598305860713,9723
858,2011,858201101,102083000,2,10,NA,24,858014,NA,12,1,10,NA,-56.2200118304595,-30.6310371393084,9724
858,2011,858201101,36951000,3,10,NA,24,858001,NA,11,1,10,NA,-57.5966495981901,-30.309142740978,9725
858,2011,858201101,39646000,1,10,NA,24,858001,NA,11,1,10,NA,-57.4884278838986,-30.6465371189798,9726
858,2011,858201101,29771000,2,10,NA,24,858001,NA,11,1,10,NA,-56.7563387249686,-30.501140814752,9727
858,2011,858201101,99956000,3,10,NA,24,858013,NA,12,1,10,NA,-56.6364319398943,-30.2837046700414,9728
858,2011,858201101,98205000,4,10,NA,24,858013,NA,0,1,10,NA,-56.0175823335488,-31.0008827128798,9729
858,2011,858201101,8894000,3,10,NA,24,858001,NA,11,1,10,NA,-56.0349160345946,-31.0450178942568,9730
858,2011,858201101,93702000,1,10,NA,24,858011,NA,11,1,10,NA,-56.3878102031555,-30.8595546837115,9731
858,2011,858201101,87522000,6,10,NA,24,858010,NA,11,1,10,NA,-57.3550657368144,-30.39390051963,9732
858,2011,858201101,47245000,4,10,NA,24,858001,NA,11,1,10,NA,-57.0752227465434,-30.2510849810958,9733
858,2011,858201101,110160000,2,10,NA,24,858016,NA,12,1,10,NA,-56.8511379223589,-30.21852777774,9734
858,2011,858201101,28827000,2,10,NA,24,858001,NA,11,1,10,NA,-57.5590601256742,-30.2506798304694,9735
858,2011,858201101,41550000,1,10,NA,24,858001,NA,0,1,10,NA,-57.2868992375601,-30.7368631923082,9736
858,2011,858201101,29785000,3,10,NA,24,858001,NA,99,1,10,NA,-56.8892451773878,-30.1059161452012,9737
858,2011,858201101,104792000,3,10,NA,24,858015,NA,11,1,10,NA,-56.1153785674057,-30.911773705905,9738
858,2011,858201101,116556000,5,10,NA,24,858018,NA,12,1,10,NA,-57.4022968296332,-30.3803234839111,9739
858,2011,858201101,49549000,1,10,NA,24,858001,NA,12,1,10,NA,-56.6493789019367,-30.8180154520117,9740
858,2011,858201101,36528000,1,10,NA,24,858001,NA,11,1,10,NA,-56.8741705345113,-30.7070017058952,9741
858,2011,858201101,1871000,2,10,NA,24,858001,NA,11,1,10,NA,-56.4024661200487,-30.8316234881279,9742
858,2011,858201101,53126000,1,10,NA,24,858003,NA,12,1,10,NA,-57.4790943408143,-30.4465823004251,9743
858,2011,858201101,46558000,2,10,NA,24,858001,NA,11,1,10,NA,-56.0050370284129,-30.8307942685422,9744
858,2011,858201101,30750000,1,10,NA,24,858001,NA,11,1,10,NA,-57.3796235408983,-30.6324597241641,9745
858,2011,858201101,31522000,1,10,NA,24,858001,NA,11,1,10,NA,-56.7968861313027,-30.7545441675711,9746
858,2011,858201101,38512000,4,10,NA,24,858001,NA,12,1,10,NA,-56.7960169496998,-30.2477239347668,9747
858,2011,858201101,38699000,3,10,NA,24,858001,NA,11,1,10,NA,-56.4925576726184,-30.6871319672231,9748
858,2011,858201101,109074000,4,10,NA,24,858016,NA,11,1,10,NA,-57.4427710119926,-30.53175921721,9749
858,2011,858201101,28380000,3,10,NA,24,858001,NA,11,1,10,NA,-56.5398155735325,-30.4169072943978,9750
858,2011,858201101,99833000,6,10,NA,24,858013,NA,12,1,10,NA,-56.0433512875124,-30.8964181544322,9751
858,2011,858201101,57684000,1,10,NA,24,858003,NA,12,1,10,NA,-56.5010838938935,-30.519192783075,9752
858,2011,858201101,13622000,5,10,NA,24,858001,NA,12,1,10,NA,-57.1476628513534,-30.2683733664781,9753
858,2011,858201101,77318000,2,10,NA,24,858005,NA,12,1,10,NA,-57.6953585051226,-30.4486368629794,9754
858,2011,858201101,24602000,4,10,NA,24,858001,NA,0,1,10,NA,-56.5237358062069,-30.7820347423242,9755
858,2011,858201101,18744000,1,10,NA,24,858001,NA,11,1,10,NA,-56.2162236511851,-30.8439045905371,9756
858,2011,858201101,8721000,1,10,NA,24,858001,NA,11,1,10,NA,-57.5958590877344,-30.3273263743217,9757
858,2011,858201101,109675000,4,10,NA,24,858016,NA,12,1,10,NA,-56.1729013060958,-30.6694942696081,9758
858,2011,858201101,68744000,1,10,NA,24,858003,NA,12,1,10,NA,-57.2854324544983,-30.5966549104322,9759
858,2011,858201101,22259000,3,10,NA,24,858001,NA,11,1,10,NA,-56.830622401219,-30.3860499692172,9760
858,2011,858201101,35586000,3,10,NA,24,858001,NA,11,1,10,NA,-57.0966392776722,-30.5825073059108,9761
858,2011,858201101,848000,1,10,NA,24,858001,NA,11,1,10,NA,-56.4673304123113,-30.7765172309027,9762
858,2011,858201101,11911000,7,10,NA,24,858001,NA,11,1,10,NA,-56.6342413710301,-30.5666233813819,9763
858,2011,858201101,111203000,1,0,NA,24,858017,NA,0,1,10,NA,-57.6741335487633,-30.6424030030318,9764
858,2011,858201101,8099000,2,10,NA,24,858001,NA,11,1,10,NA,-57.0113400962395,-30.331990431834,9765
858,2011,858201101,60853000,2,10,NA,24,858003,NA,12,1,10,NA,-56.4576123761615,-30.398246338445,9766
858,2011,858201101,59528000,2,10,NA,24,858003,NA,12,1,10,NA,-57.6287036628981,-30.7319346830005,9767
858,2011,858201101,116449000,3,10,NA,24,858018,NA,12,1,10,NA,-56.0845714429056,-30.804418964708,9768
858,2011,858201101,57526000,4,10,NA,24,858003,NA,12,1,10,NA,-56.209809355082,-30.8102463852262,9769
858,2011,858201101,78558000,5,10,NA,24,858006,NA,11,1,10,NA,-56.1825426026948,-30.8330873650319,9770
858,2011,858201101,84180000,1,10,NA,24,858009,NA,12,1,10,NA,-57.0641532996953,-30.2686567866483,9771
858,2011,858201101,2279000,3,10,NA,24,858001,NA,11,1,10,NA,-56.7658905406545,-30.425651875463,9772
858,2011,858201101,84164000,1,10,NA,24,858009,NA,12,1,10,NA,-56.5942465194859,-30.8091846181667,9773
858,2011,858201101,60697000,1,10,NA,24,858003,NA,12,1,10,NA,-57.0194438846553,-30.4363595272996,9774
